time,titlecount,summary,summlen
2021-10-31,36.0,"現代汽車全方位陣容 迎年底車市買氣加溫,人民幣 Q4估維持強勢,韓GDP增幅 將牽動匯價,日圓估113~114波動,美元指數 短線偏多格局,美股 表現帶勁,國泰智能電動車 定期定額,凱基美債25+ 伺機卡位,元大寶滬深 中性看待,陸股 空手觀望,富邦台灣中小 區間操作,元大台灣50 宜短打,元大台灣50反1 聚焦,台股ETF 震盪上攻 分批布局,精測永豐13購03 紅不讓,合晶凱基13購01 活跳跳,國巨中信13購01 有潛利,南電群益13購06 強強滾,中天 研發新藥 邁向國際,宏達電 營運好轉 外資買超,處女座 工作運佳,劉良梅 布局AES陽明,翁士峻 青睞漢磊昇貿,田大為 挑宏達電撼訊,何基鼎 看好鈺創朋程,何基鼎 一檔賺32%,華南儲祥生 挑金融營建,兆豐李秀利　反壓待突破,石化廠旺季到 營運帶勁,大盤變數多 採低水位持股,三事業群並進 明年起飛,四輕歲修 廠商料源無虞,5G專網國家隊挺元宇宙,聯合再生：太陽能迎最大漲價潮,前三季賺贏去年全年 搶先看,15檔Q3績優Q4更旺 悍",449.0
2021-11-01,21.0,"台股作夢行情 最憂通膨,日月光台達電認購俏,玉晶光長榮 四檔放閃,小型金融期 投資新寵,塑化鋼鐵綠能 帶勁,利基成長股 蓄勢反彈,績優電子股 法人力挺,電動車原物料 逢低布局,5G手機伺服器 搶鏡,台股擁雙題材族群 漲相佳,利基型中小股 法人鎖碼,外資動能有變數,台股突圍 基本面當靠山,台積電創意 營收靚,義隆威盛 營運亮眼,Fed減碼QE步調受關注,元宇宙概念股 題材發燒,鈺創宏達電 法人挺,玉晶光揚明光 搶鏡,股債混搭 穩健累積養老金,盧燕俐 定期定額 小資族優選",236.0
2021-11-02,13.0,"楊金龍：美縮表 台股衝擊小,智邦智易 四檔來電,瑞昱世芯 押長天期,合晶中美晶認購靚,台指期 外資減碼空單,IC設計電子紙 可留意,七檔櫃買尖兵 飆新高,伺服器鏈 短多點火,新光創新科技 周漲7.6%,三退休基金9月虧1,336億,看QE退場…這次衝擊小,中租控股潛在賣壓解除,台股收復萬七 櫃買連13紅",152.0
2021-11-03,14.0,"台股1~10月數字知多少,聯發科凌陽認購夯,台指期 短線中性偏多,第三代半導體題材熱,航運股轉強 法人卡位,石油ETF 漲勢凌厲,永豐台灣ESG 零股投資首選,生技ETF 題材熱,10月投資台股216萬人 寫紀錄,平衡型基金 避險利器,台股土洋對作 量能放大,權民搶百萬競賽 交易增78%,投資講座高雄登場 掌握市場趨勢,金融業前三季大賺8,000億",175.0
2021-11-04,9.0,"昇達科泰鼎 四檔放閃,台指期 外資減碼空單,五倍券受惠股 吞補丸,工具機手機零組件 靚,元大高股息家族 接力除息,半導體ETF 法人青睞,13檔前三季賺1.5個股本,貨櫃三雄領漲 成交量近三成,對沖基金傳聯手做空台股",108.0
2021-11-05,21.0,"美啟動QE「鴿式退場」,雍智原相認購拉風,同欣電欣興 可短打,旺宏華邦電 四檔俏,生技期 伺機布局,台指期 短線區間震盪,興櫃十強 周漲逾13%,法人買超萬張股 威風,半導體設備 人氣匯聚,新光證券60周年 送60支iPhone 13,台股基金五強 績效猛,元大高息低波ETF 配息創高,生技永續基金掀風潮,台新高股息平衡 抗震利器,法人：風險資產行情可期,統一大中華中小 績效亮眼,Fed縮減購債 兩招挑股,富邦證133檔標的 助新手錢進台股,威盛德州研發團隊 嫁英特爾,因應美減債 金管會緊盯二點,勞退480億 最快年底買股",264.0
2021-11-06,18.0,"旭隼+5% 攀歷史次高,業績三升股 盤面焦點,紡織電子零組件 吸睛,富邦存股雙十N 周漲4.7%,聯合再生長榮 交投火,富智康揪伴 攻智慧座艙,缺料衝擊 鴻海10月營收下滑,金融化材供應鏈 錢景亮,友達群創 大摩升目標價,何時迎春燕…期待來年,大立光業績攀九個月高點,外資買晶圓雙雄 領漲台股,運價指數 連四周下滑,低基期銅板股 買盤簇擁,元大金前十月大賺303億,外匯局：美元明年轉強,外匯存底連三月攀峰,15檔法人大買 醞釀軋空",216.0
2021-11-07,40.0,"元大台灣50 行情可期,英濟小金雞 搶元宇宙商機,感恩節選股…回歸低本益比,鴻海穩懋董座示警 赴美設半導體廠成本太高,群創凱基16購04 有看頭,翁士峻 挑三福化樺漢,科技ETF 多頭氣盛 法人看旺,射手座 財運亨通,五大題材超人氣 資金搶卡位,台新黃文清 押半導體鏈,聯合再生 營運升溫 後市俏,趕搭上漲列車 三點留意,台幣估27.8~28元波動,穩懋陳進財：5G有十年商機,劉良梅 青睞AES陽明,翁士峻 一檔賺27%,16檔雙低股 內外資捧,群益曾炎裕 有補漲空間,美元指數 挑戰94.5高點,華碩可拆式平板電腦 滿足多元需求,FH中國5G 逢低布局,統一FANG+ 定期定額,長榮航 基本面佳 法人力挺,信邦攻綠能 成果豐,陸股 震盪格局,美股 分批加碼,華擎兆豐15購01 活跳跳,港口準點率 數字難看,日圓估短線盤整,何基鼎 看好台揚上曜,當心三變數,和碩鴻海法說 台股重頭戲,元大台灣50反1 謹慎操作,田大為 選宏達電撼訊,台積電台新13購01 聚光,人民幣 升值預期增溫,美西收貨櫃滯留費 推升運價,景碩元大18購01 強強滾",472.0
2021-11-08,23.0,"力旺聯發科 押長天期,緯創智易認購搶鏡,世芯譜瑞 四檔後勁足,台指期 短線中性偏多,載板儲能航運 吸睛,科技上游減碳概念 聚焦,價值型概念股 優選,集團股航空貨櫃 可留意,大型電子股 有望補漲,電動車內需消費 帶勁,平衡型基金 抗震優選,台股基金當紅,華南泛證券體系 翻新風貌,聯發科手機晶片喊漲15%,上市櫃營收亮麗 估連八月突破3兆,期貨市場交易量 創新高,智原鈺創 買盤進駐,魷魚遊戲概念股 投資明燈,中華化美琪瑪 搶鏡,光磊昇貿 成長可期,威盛 有題材,美物價壓力居高不下,台股三高行情 有影",250.0
2021-11-09,18.0,"中鋼強勢 押逾100天,台積聯電 四檔喊衝,華擎技嘉認購帶勁,台指期 外資減碼空單,啟碁期 可多留意,原物料股 人氣匯聚,連接器IC設計 亮點,元宇宙大爆發 主題基金飄香,富邦3檔台股ETF 搶搭配息末班車,搶搭配息列車 二個注意,元大高息低波ETF 犀利,台股ETF除息秀將登場,300億元級商品 添新兵,台股陸股火 外資卡位,統一全球新科技 漲相佳,航海王鋼鐵人 漲勢再起,看台股量能 不用太擔心,中信金好威 前十月賺逾500億",216.0
2021-11-10,15.0,"永光晶華 四檔搶鏡,宏達電世芯認購火,中砂績優 挑逾100天,伺服器概念 多頭要角,晶圓雙雄權證 成交爆出大量,玉山證前十月EPS 3.56元,業績創高股 短線強棒,FH富時高息低波ETF 17日除息,面板電動車 長線帶勁,金融ESG ETF 小資族優選,IC設計族群 投資時機到,台股商品績效 水漲船高,台股盤中閃現11千金,墨比爾斯重押力旺,熱錢又來了 股匯雙漲",183.0
2021-11-11,18.0,"南電欣興認購聚光,精材家登 押長天期,台指期 防短線波動,金控旗下券商 富邦證最會賺,低基期網通 強勢點火,運動休閒觀光餐飲 靚,力旺權利金收入大成長,元大台灣50正2 動能強,境內外科技商品 搶眼,元富證 美股即時報價全平台上線,十大成長股 外資大買,15檔營運雙高 領漲悍將,金居鈺創 多頭聚焦,中石化廣達 獲青睞,證交稅減 房地合一稅回升,張錫唱旺台股 四大理由,雙雄10月股債利得減少,大盤擺尾 攀三個月高點",208.0
2021-11-12,15.0,"台表科泰鼎認購悍,威致海光 聚焦長天期,帆宣 二檔強強滾,台指期 短線不宜追高,晶圓代工ABF載板 優選,法說連發 多頭添柴火,櫃買績優中小型股 熱,佐臻創王股價 本周來漲七成,證交所副總羅贊興 打造公平交易,元大投信眾望所歸 奪三大指標獎項,元大證券實踐永續金融 摘四大獎,台灣高股息ETF 將添新兵,江偉源 強化數位創新服務,外資賣超 台股跌百點,元大金ROE超標 邁進15%",190.0
2021-11-13,16.0,"量化寬鬆退場 防市場震盪,力旺世芯夠力 外資捧,食品觀光紡織 可留意,兆豐上櫃ESG電菁N 周漲4%,長榮元大台灣50 買氣燒,搶人才 本月起加薪,聯詠強攻車用穿戴 告捷,雲端資料中心 還有好戲,廣達Q3獲利 創十年新高,鴻海電動車 六路並進,明年展望 期待比今年好,MSCI台股權重 二降一升,IC設計上演雙行情,力旺譜瑞旭隼 入列成分股,法人看大盤 將再攻高,16檔雙財報優 大戶搶",193.0
2021-11-14,36.0,"Disney+風光登台 股價為何下跌,銓鍇國際 全方位布局攻雲端商機,人民幣 多頭士氣大振,日圓估114元附近震盪,美元指數 有望邁向96關,國泰智能電動車 展望佳,凱基中國債3-10 錢景亮,美股 分批布局,期元大美元指數 可短打,陸股 醞釀上攻,商品ETF 利多加持 紅光滿面,元大台灣50 投資價值浮現,元大台灣50反1 適度配置,富邦台灣半導體 拉回加碼,揚明光中信12購01 火紅,南電永豐13購01 有潛利,致新群益14購02 強強滾,台達電台新13購01 吸睛,大成鋼 買盤湧進 後市看旺,技嘉 營運升溫 動能強勁,金牛座 財運強強滾,劉良梅 抱AES偉詮電,翁士峻 押金像電嘉澤,田大為 選宏達電聯發科,何基鼎 挑振樺電笙泉,何基鼎 一檔賺21%,華南儲祥生 籌碼面有壓,元富鄭文賢 挺載板航空,法人：貨櫃物流之亂 還沒完,顯卡價揚 台鏈旺到明年,中水位持股 布局作帳行情,航空客貨運雙多 概念股樂透,達爾膚大方配息 股價衝高,台新國泰金法說 獲利聚焦,15檔領漲急先鋒 喊衝,新千金潛力股 比價行情燒",459.0
2021-11-15,19.0,"臻鼎智易認購帶勁,穩懋宏捷科 押長天期,台指期 短線中性偏多,生技期 避險操作,矽晶圓網通可留意,電動車航運內需 吸睛,19檔股價創高 多頭悍將,財報亮眼族群 優選,強軋好概念股 盤面焦點,國泰永續高股息ETF 明除息,新光投信開戶e指鑽今上線,台積電設廠受惠股 聚光,美經濟前景 市場看法好轉,中石化帆宣 買氣旺,京城隆大 展望樂觀,家登台勝科 營運火,東泥國產 商機亮眼,明年稅收增編2,000億元,台股戰萬八 財報題材燒",213.0
2021-11-16,21.0,"信驊茂達 押價外20%,金居同欣電認購靚,燿華金像電 四檔俏,中小型題材股 強勢,紡織金融載板 可留意,Q3獲利創高股 法人捧,永豐智能車供應鏈ETF 准募,四檔科技型商品 創佳績,台股ETF 長線閃金光,亞股吸睛 外資買超,台新高股息平衡 強勢,摩根新興科技 聚焦,十檔基金定期定額 績昂,重量級權值股 聚焦,作夢行情 全面啟動,16檔獲利傲人 大盤亮點,康控前九月虧兩股本,聯發科登千元 穩居市值二哥,上市櫃Q3賺1.18兆 創新高,張振山：關注資本市場 就業加分,外資助攻 台股11千金報到",248.0
2021-11-17,13.0,"長榮航嘉里大榮 犀利,東森擁題材 挑長天期,高現金概念 投資亮點,網通股題材熱 強勢點火,元大三檔ETF 配息耀眼,科技基金績效 紅不讓,台股金融傳產 法人挺,國壽投資股債 大賺1,500億,台股有望迎12千金,外資本月買超652億元,IC設計三千金 創新天價,康控財務拉警報 證交所盯,投資新趨勢系列講座 台北場掀高潮",160.0
2021-11-18,13.0,"群創友達 四檔有看頭,法人夜盤交易資訊 揭露,金融股利多 法人搶進,晶圓代工雲端設備 看多,驅動IC被動元件 悍,日盛online投資王 大升級,台股基金 買氣回籠,第一金工業30ETF 亮眼,富邦特選高股息ETF 搶鏡,第一金工業30 賺復甦財,台股12千金炒熱高價股行情,永豐金要帶產業低碳轉型,本夢比行情 台股喜見12千金",164.0
2021-11-19,13.0,"消費者權益報導 聯合報系摘7獎,強茂明基材 四檔靚,台指期 震盪走高格局,光學元件股 點火轉強,擎力股價周漲45% 冠興櫃,新光投信數位創新 五心級服務,首域盈信中國核心 搶鏡,台股基金 好戲在後頭,五大主動式商品 可長抱,大中華股市 有潛利,消費者權益報導獎 本報二專題獲殊榮,台股外資買超百億元,黃天牧:台股明年依舊樂觀",162.0
2021-11-20,17.0,"威鋒祥碩認購搶鏡,國泰富邦金 押三個月,伺服器族群 多頭押寶,永豐富櫃200正2N 周漲7%,開發金宏達電 躋身十強,ABF載板車電 成長性佳,元大高息低波ETF規模逾百億,應材本季財測 不如預期,半導體設備化工材料鏈 靚,鴻海瞄準Apple Car委外商機,車用領域布局 再下一城,通用攜晶圓一哥開發晶片,台積助攻 聯發科新5G晶片出擊,國際收支寫五紀錄,法人：台股衝破新高 時間問題,14檔本月市值增300億,16檔獲利上調 衝鋒",217.0
2021-11-21,37.0,"微星銷量年年成長 業績開紅盤,人民幣 雙向窄幅波動,新興亞幣有壓,日圓估114左右震盪,美元指數 偏強整理格局,富邦未來車 伺機加碼,陸股 逢低進場,中信小資高價30 分批布局,國泰中國A50 買點到,美股 長線持有,科技ETF 後市看多 法人喊買,元大台灣50反1 酌量配置,元大台灣50 拉回承接,元大MSCI金融 看俏,世紀鋼群益12購02 吸睛,力成凱基16購01 後勁強,嘉澤兆豐15購01 紅不讓,光罩元大15購05 活跳跳,統一超 營收衝高 法人敲進,光洋科 研發給力 帶動股價,獅子座 偏財運佳,田大為 挑長聖宏達電,何基鼎 青睞德微建準,劉良梅 布局撼訊聚鼎,翁士峻 看好奇鋐神達,翁士峻 一檔漲12%,兆豐李秀利 挑低軌衛星,台新黃文清 將震盪走升,美促交機密 力積電給最多,明年估配發2.7兆股息,統一董座：買家樂福有優先權,一銀年終 七個月起跳,五大投顧：上市櫃Q4拚賺兆元,全聯尬場 高雄比鄰展店,台股年終行情 金融不缺席,中信合庫富邦金 法說聚焦,15檔擁三利多 大戶搶",449.0
2021-11-22,23.0,"台股萬八在望 留意政治議題發酵,台達電鴻海 四檔搶鏡,華碩宏碁認購帶勁,奇鋐雙鴻 瞄準逾90天,投資金融股 門檻變低,元太期 伺機做多,永續期 短線操作,元宇宙電動車吸睛,強勢績優股 法人捧,低基期高成長股 優選,科技權值股可留意,解封概念車電 伺機布局,台股基金 長線釣大魚,非必需消費股 績效亮眼,外資回頭 本月買超台股,我的投資配速員,零排放受惠股 投資新亮點,聯華順德 需求暢旺,康舒高力 營運向上,大同同欣電 法人挺,台達電中興電 犀利,美10月核心PCE持續上揚,台股作帳作夢行情 來了",249.0
2021-11-23,12.0,"華通欣興 四檔帶勁,同欣電萬潤認購聚光,景碩穩懋 押長天期,生技期 多頭排列,航空成衣製鞋 帶勁,績優集團股 漲勢凌厲,記憶體矽晶圓股 點火,高股息台股 投資再進化,台股基金規模增長四成,印度陸股 外資搶進,59%民眾看升通膨,櫃買指數續創14年新高",125.0
2021-11-24,20.0,"南帝犀利 押長天期,中鋼中鴻認購帶勁,長榮萬海 四檔搶鏡,全訊喜迎國防商機,跌深鋼鐵股 盤面亮點,元大ESG高股息N 帶勁,矽晶圓電動車可留意,法人高持股族群 抗震,許豒勻 管理三訣 打造優質團隊,永豐投信 推智能車供應鏈ETF,國泰基因免疫革命ETF 掀投資潮,高股息ETF 逢低可布局,八檔台股基金規模逾百億,富邦特選高股息ETF 吸睛,留意進場時點 搶搭便車,富蘭克林華美推潔淨能源ETF,緯穎跌出千金榜,台股外資轉賣 四防線失守,台壽看好台股 加碼無上限,合庫金年終 至少七個月",243.0
2021-11-25,11.0,"南電欣興認購聚光,台指期 外資加碼空單,中美晶期 可留意,元大台股領航N獲玉山獎,塑膠紡織 12月漲相佳,半導體光學鏡頭 聚焦,低軌衛星概念股 強勢,永豐智能車供應鏈ETF 聚光,群益臺灣加權反1 可短打,證券劃撥存款減 散戶鬆動,傳產撐盤 成交比衝三成",127.0
2021-11-26,9.0,"聯強嘉澤 四檔叫好,台光電騰輝認購熱,新穎生醫股價周漲59%,台虹ECB案 凱基證獨家承銷,元大高股息ETF 績效衝高,台股三利多 專家按讚,世芯中箭 股價摔出千金榜,富邦加碼台股 800億上膛,壽險上月買股逾200億元",110.0
2021-11-27,19.0,"2券商下單系統 遭駭買港股,微星技嘉認購閃亮,防疫概念股 短線轉強,工具機股 法人評價中立,鴻海瑞軒擁題材 搶鏡,AIoT高速傳輸 展望佳,富邦蘋果反一N 獨紅,聯電美光達成全球和解,楊金龍選和 黃天牧挑穩,金可拋震撼彈 將私有化下櫃,董座：拓版圖 引進國際夥伴,鴻海半導體邁大步,金屬採礦化學機械 可撿便宜,業界：對獲利衝擊不大,技術籌碼雙優股 逆勢紅,熱錢撤 台幣貶半個月新低,外資賣超310億 台股重挫,彰銀前十月賺贏去年全年,16檔四資力挺 拚反攻",228.0
2021-11-28,39.0,"中鋼台新14購01 潛力大,國泰基因免疫革命 可長抱,16檔大擴產 多頭捍衛軍,工具機熱 訂單看到下季,富邦上証 中性看待,何基鼎 一檔漲29%,開出高薪 徵才無上限,美股 震盪擴大,雙題材MSCI成分股 喊衝,IC設計跨界出擊 搶疫後商機,合一 利多簇擁 法人青睞,期元大美元指數 帶勁,元大台灣50 有壓,新疫情空襲 台股壓力大,美股 崩跌逾900點,南電中信16購03 紅不讓,QE退場前 留意台股中段修正,陸股 短線觀望,何基鼎 看好瑞基佳能,11月30日 新光第一金法說 股利聚焦,南亞科 動能強勁 營運亮眼,美元指數 短線震盪加劇,群益曾炎裕 瞄準元宇宙,雙魚座 吉星加持,華通永豐14購01 後勁強,台股ETF 變數仍多 分批進場,元大台灣50反1 聚焦,台幣本周走勢 盯兩變數,台幣升值 業者心中的痛,群益道瓊美國地產 逢回買,長榮兆豐17購02 有看頭,元富鄭文賢 下檔有支撐,日圓 避險買盤湧入,人民幣 匯率展現韌性,田大為 青睞長聖益安,電電公會運籌網 助中小企打進國際市場,翁士峻 挑台光電新唐,歐元保守看待",466.0
2021-11-29,16.0,"Omicron警報 國安基金關注台股,台達電大江認購靚,富邦金國泰金 四檔俏,創意金麗科 押逾90天,光電網通鋼鐵 吸睛,具成長題材族群 聚焦,集團作帳股 可布局,台股平衡型 抗震優選,台股警戒 國安基金待命,三作帳概念族群 人氣匯聚,中美晶建準 需求旺,Fed加快升息氛圍轉濃,中華電合晶 營運火,華航長榮航 法人挺,台勝科神達 受矚目,台股備戰 推演三劇本",180.0
2021-11-30,16.0,"張忠謀90壽宴貴賓 掌握台股20兆,玉晶光 兩檔吸睛,嘉晶合晶認購犀利,鴻海聯發科 押長天期,台光電嘉澤 四檔夠力,健策接單旺 股價攻頂,IC設計族群 買盤點火,上市櫃砸200億買庫藏,5G電動車元宇宙 亮點,亞股失血 印度重傷,凱基快e開再進化 開戶5分鐘,境外基金 股債雙跌,張忠謀90壽宴 大咖雲集,國安基金晚間盯國際盤,期貨市場 加速數位多元發展,台股虛驚 內外資撐盤",188.0
2021-12-01,12.0,"為升AES 四檔拉風,敬鵬泰鼎認購火熱,凌陽績優 鎖定價平,生技期 避險利器,台指期 外資加碼空單,伺服器概念股 強勢衝高,中小電子股 買盤挺,富邦特選高股息ETF 聚光,電動車題材火 逢低布局,台股基金猛 漲贏大盤,台股尾盤爆量1,172億,第一金股利 多賺多配",132.0
2021-12-02,15.0,"台積聯電 四檔熱呼呼,矽創晶心科認購火,中鴻陽明 瞄準長天期,權值股吹反攻號角,半導體電動車可留意,光學族群 短多點火,新光證券 推定期定額全民存股優惠,國泰永續高股息ETF 調整成分股,元大富櫃50 表現抗震,黃天牧:金融機構啟動碳盤查,五大集團都慘虧出場,英業達太陽能事業 聲請破產,退休基金前十月賺4,404億,蔡明忠:明年經濟樂觀,熱錢湧入 股匯雙漲",179.0
2021-12-03,17.0,"台積聯電 四檔強強滾,世界中鋼認購發燙,裕隆合晶 布局長天期,台指期 籌碼中性偏多,欣興期 伺機布局,庫藏股穩盤 162億上膛,鼎恒股價周漲24% 冠興櫃,航運蘋概股 題材熱,富邦特選高股息30 ETF 12/6募集,野村高科技 周漲3.6%,四檔ETF 小資族搶買,法人：台股基金 分批加碼,運輸股反攻 成交比近25%,法人看台股 明年挑戰萬九,長榮市值躍居第九,三商壽明年將加碼股票,外資大買台股 台積帶頭衝",206.0
2021-12-04,20.0,"台經院：製造業景氣趨緩,創造現金流 優選配息商品,光罩聯陽認購放閃,全新穩懋 四檔活跳跳,亞光11月營收大增31%,元大上櫃ESG成長N 悍,半導體紡織 可留意,長榮陽明 躋身十強,中小電子股 買盤點火,製造業景氣趨緩 亮綠燈,英特爾嗆聲 台積冷處理,萬海長榮 法人喊買,低碳革命+數位生活 引領新商機,日月光旺宏 看好成長趨勢,技術領先廠 產能持續爆滿,運價漲 貨櫃三雄獲利補,領先大盤強勢股 買盤湧,台股暫熄火 蓄勢攻萬八,吳宛芳： 台股明年表現與今年相當,16檔打敗利空 帶頭衝",242.0
2021-12-05,37.0,"Canon疫大突破 營收虎虎生風,人民幣 窄幅波動不變,美元指數 區間震盪格局,避險買盤帶動日圓走勢,富邦美債1-3 適度配置,美股 分批布局,期元大道瓊白銀 承壓,國泰中國A50 迎利多,陸股 操作宜慎,科技ETF 逢低進場 不宜追高,元大台灣50 不看淡,元大台灣50反1 緊盯外資,永豐台灣ESG 存股族優選,惠特元大14購02 紅不讓,合晶群益16購03 有看頭,健策永豐14購03 強強滾,凱美凱基14購01 活跳跳,台灣高鐵 買盤提前卡位,華邦電 營運回穩 法人敲進,牡羊座 金錢運佳,田大為 選達興材宏達電,劉良梅 布局嘉晶撼訊,翁士峻 看好亞信鈺創,何基鼎 青睞光罩信立,何基鼎 一檔漲33%,華南儲祥生,兆豐李秀利,吳自心挑開 張錫選解,車用影像自有品牌 新動能,利空，是最好的買點,IC設計四千金 明年會更旺,富士康引進陸製28nm光刻機,砷化鎵三雄啟動大擴產,法人點將 三類ETF不怕亂流,台幣攀兩個月新高,16檔抗通膨 躍多頭悍將,雙多加持 內資狂敲股出列",440.0
2021-12-06,22.0,"威剛群聯 聚焦長天期,宏碁華碩認購搶鏡,台指期 短線偏多操作,ESG概念 躍投資顯學,矽晶圓航運可留意,跌深PC類股 投信加碼,展望佳績優股 逢低布局,外資連買股 多方指標,高能見度族群 優選,晶圓代工封測 價值浮現,台股基金績效亮眼,14檔ETF買氣燒,台股內資挑大梁 挑戰萬八,寄望蘋果新機升級利多,Fed政策要變了,欣興 營運向上,虎年按讚股 提前報你知,金像電信驊 展望佳,聯發科日月光 帶勁,台積電聯電 買盤挺,企業股市所得 報稅有眉角,五大壽險金控 股市大換手",236.0
2021-12-07,14.0,"長榮 兩檔催油門,順達鈊象 四檔閃金光,華通雙鴻認購喊衝,小型金融期 打響第一砲,中鋼下月將開平低盤,LED族群 點火轉強,半導體航運有看頭,30檔法說 陸續登場,明年布局 股優於債,統一大中華中小 表現亮眼,台股基金配息熱 逢低布局,投顧：月底可看到萬八,張錫：台股明年Q3衝2萬點,外資瘋台股 熱錢大回流",154.0
2021-12-08,18.0,"穩懋貿聯 四檔放閃,中磊富鼎認購帶勁,亞光期 逢回布局,台指期 外資加碼空單,ABF伺服器 投資聚焦,面板網通族群 買盤搶進,認購權證夯 長榮最搶手,營收三增股 盤面亮點,第三代半導體 長線俏,亞股看俏 印尼領跑,錢進美股ETF 時機正好,永豐台灣智能車供應鏈ETF 核准成立,台股基金 法人喊買,台股神龍擺尾 創波段高點,國泰金：做永續發展先行者,中鋼下月盤價 增添新能量,企業掛牌數 衝三年高峰,台股回溫 四金控獲利回升",212.0
2021-12-09,17.0,"金融業估台股明年續創新高,兩百元的鹹粥vs.一百元的接種獎勵券,合晶胡連認購亮眼,聯發科世界 押長天期,長榮期 強勢格局,台指期 外資籌碼偏多,中華電打造新複合門市,矽晶圓光學元件 衝鋒,台積概念股 可留意,富邦臺灣加權正2 展望佳,永豐智能車供應鏈ETF 吸金,外資買超近168億元,中華郵政加碼台股 200億上膛,新光證一甲子 精采故事上線,台新金獲利衝200億,林啟超:台股本益比委屈 黃蔭基:月底有機會攻頂,上月營收旺 拚130家創高",221.0
2021-12-10,8.0,"智易智邦認購搶鏡,台指期 外資減碼空單,板卡電池材料股 點火,券商11月獲利亮眼,高淨值台股基金 吸睛,台新證券生技投資論壇 助攻生醫大未來,長假前...外資連三買,證交稅助攻 稅收創新高",94.0
2021-12-11,22.0,"2022投資 法人喊重股輕債,台半技嘉認購帶勁,明年投資 十族群聚焦,力積電萬海 人氣火,富邦存股雙十N 周漲5%,台積概念股 抗震力強,矽晶圓車電 放長線,16強棒營收躍進 投信押寶,一高二低股 市場聚焦,面板半導體 外資青睞,中鋼元晶中租創高 買盤捧,政府今年可還債1,200億,紫光集團 智路接手,和碩業績勁揚逾一成,建構元宇宙 引爆台廠商機,曾繁城寵妻 贈股30億元,晶圓一哥營收 創最旺11月,英特爾CEO將訪台 會台積高層,金控前11月大賺5,579億,台股量縮 外資反手賣超,上市櫃營收攻頂 寫五驚奇,16檔業績飆 法人捧",268.0
2021-12-12,37.0,"Hyundai Tucson L 開啟新世代SUV戰局,人民幣 長線走勢看多,亞幣估震盪,美元指數 短線有望轉強,日圓貶值壓力將加大,美股 伺機進場,富邦未來車 逢回加碼,陸股 趨勢向上,國泰基因免疫革命 展望佳,元大上証50 題材熱炒,科技ETF 後市樂觀 分批布局,元大台灣50 偏多操作,元大台灣50反1 聚焦,中信關鍵半導體 可長抱,穩懋台新15購01 有潛利,國巨中信16購01 後勁強,元太元大15購08 活跳跳,儒鴻兆豐13購01 蓄勢衝,大成鋼 獲利看俏 法人敲進,元晶 產能滿載 營運轉強,天蠍座 財氣臨門,翁士峻 布局萬海逸達,田大為 押華孚華晶科,劉良梅 看好晶宏安集,何基鼎 相中辛耘元太,何基鼎 一檔大賺40%,群益曾炎裕,台股日均成交額連25月成長,台積接觸德新政府 評估設廠,鋼廠度小月 勤練功,外資看好長多 大買中鋼,升息效應…明年最大灰犀牛,客戶催貨…同理心應對,集團股市值成長五強 出列,經濟投資展望論壇 解碼2022,低基期股抬頭 搶先布局,15檔大戶掃貨 強中強",451.0
2021-12-13,18.0,"聯準會利率決策 牽動本周台股,國巨世界認購拉風,台指期 中性偏多格局,長榮期 擇機布局,矽晶圓電源管理IC 可留意,績優成長股 布局首選,電動車航運內需 吸睛,台股基金十強 漲勢猛,國內商品擁利基 擇機布局,台幣升壓 可望減輕,同欣電強茂 法人挺,車電概念股 大咖鎖碼新寵,美國三個變因聚焦,亞光佳凌 營運熱轉,凌陽朋程 需求暢旺,敬鵬信邦 動能強勁,蔡明彰：重啟 明年台股關鍵詞,台股五資金 拚年終行情",202.0
2021-12-14,12.0,"谷月涵：台股2萬是高點 跑快一點,儒鴻南亞 押中長天期,昇達科惠特認購靚,台指期 外資減碼空單,股市作夢行情 啟動,業績成長股 多頭聚焦,永豐智能車鏈ETF 明掛牌,KY族強強滾 高價股吸睛,市場情緒回穩 新興亞股翻紅,外資挺亞股 最愛印度大陸,外資大買元大美債20反1,谷月涵：台股2萬點是高點",148.0
2021-12-15,18.0,"啟碁犀利 瞄準微價外,正隆華紙認購聚光,新唐華通 四檔錢景亮,台指期 短線偏空整理,低淨值比績優生 搶鏡,中小電子股 買盤卡位,低價族群 逆勢抗震,認購權證 長榮最熱,里昂看2022 點名三指標,富邦特選高股息ETF 吸睛,2022投資 主打美台股,美高收益債 錢景可期,台股平衡型基金 攻守兼備,台股基金 資金簇擁,一站式購足 消費者無感,當沖降稅延長 拚周五三讀,台股多空戰 公股強碰外資,專家：慎防結帳賣壓出籠",208.0
2021-12-16,21.0,"台積鴻海 挑長天期,智易正文認購火熱,永續期 分批進場,台指期 外資減碼空單,買高股息ETF 有新選擇,外資錢進上櫃 最愛譜瑞,矽智財ABF載板 反彈,13檔雙低股 拚落後補漲,雲端伺服器網通 偏多,保德信深耕台灣 引進PGIM優質基金,FED恐提早升息 台股逢回即買點,台股八大族群 長線閃亮,野村：明年投資 股六債四,富邦臺灣加權反1 可短打,多重收益資產押65%,五檔台股ETF 含金量高,經濟日報數位訂閱亮點 台股擂台明星賽掀熱戰,台股IPO籌資 衝六年新高,吸引KY公司掛牌 具優勢,滙豐銀:Fed明年起升息四次,台積今除息 零股交易熱",273.0
